                                                                       Heist to the Museum - Description of the internal state

                                                                                        Assault party 1                      Assault party 2                                   Museum
MstT   Thief 1      Thief 2      Thief 3      Thief 4      Thief 5      Thief 6            Elem 1     Elem 2     Elem 3         Elem 1     Elem 2     Elem 3    Room 1  Room 2  Room 3  Room 4  Room 5
Stat  Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    Stat S MD    RId  Id Pos Cv  Id Pos Cv  Id Pos Cv  RId  Id Pos Cv  Id Pos Cv  Id Pos Cv   NP DT   NP DT   NP DT   NP DT   NP DT
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   2  1   1   3  1   3   3  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   2  1   1   1  1   3   3  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   2  1   1   1  1   3   1  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   1  1   3   1  1    0 16    0 26    4 23    8 25   13 28   
3     3    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   1  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   1  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    3    P  5    3    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    3    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   0  1    0 16    0 26    4 23    8 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  1   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   5   0  0   0   0  0   0   0  0    4   2   0  1   1   0  0   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   1   0  0   3   0  1    0 16    0 26    4 23    8 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   1   0  0   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   1   0  0   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   0   0  0   3   0  1    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   0   0  0   3   0  0    0 16    0 26    4 23    8 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   0   0  0   3   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   0   0  0   3   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   0   0  0   3   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  1   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   0   0  0   0   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   4   0  0   0   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   4   0  0   0   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   4   0  0   5   0  0   0   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
2     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   4   0  0   5   0  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
1     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   4   0  0   5   0  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    4    P  2    4    P  2    4    P  5      3   4   0  0   5   0  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    1    P  2    4    P  2    4    P  5      3   4   0  0   5   0  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    1    P  2    4    P  2    4    P  5      3   4   3  0   5   0  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   3  0   5   0  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     4    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   3  0   5   4  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   3  0   5   4  0   1   0  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   3  0   5   4  0   1   4  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   6  0   5   4  0   1   4  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   6  0   5   7  0   1   4  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   6  0   5   7  0   1   7  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   9  0   5   7  0   1   7  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   9  0   5  10  0   1   7  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4   9  0   5  10  0   1  10  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  12  0   5  10  0   1  10  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  12  0   5  13  0   1  10  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  12  0   5  13  0   1  13  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  15  0   5  13  0   1  13  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  15  0   5  16  0   1  13  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  15  0   5  16  0   1  16  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  18  0   5  16  0   1  16  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  18  0   5  19  0   1  16  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  18  0   5  19  0   1  19  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  21  0   5  19  0   1  19  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  21  0   5  22  0   1  19  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  21  0   5  22  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    1    P  2    1    P  2    4    P  5      3   4  23  0   5  22  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    1    P  2    4    P  5      3   4  23  0   5  22  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    4 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    1    P  2    4    P  5      3   4  23  0   5  22  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    3 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    1    P  2    4    P  5      3   4  23  1   5  22  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    3 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    1    P  2    4    P  5      3   4  23  1   5  23  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    3 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    3 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  0   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    2 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  1   1  22  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    2 23    8 25   13 28   
3     1    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  1   1  23  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    2 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  1   1  23  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    2 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  1   1  23  0    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    2    P  2    2    P  2    4    P  5      3   4  23  1   5  23  1   1  23  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    3    P  2    2    P  2    4    P  5      3   4  23  1   5  23  1   1  23  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    3    P  2    2    P  2    4    P  5      3   4  20  1   5  23  1   1  23  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  20  1   5  23  1   1  23  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     2    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  20  1   5  19  1   1  23  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  20  1   5  19  1   1  23  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  20  1   5  19  1   1  19  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  18  1   5  19  1   1  19  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  18  1   5  17  1   1  19  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  18  1   5  17  1   1  17  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  16  1   5  17  1   1  17  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  16  1   5  15  1   1  17  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  16  1   5  15  1   1  15  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  14  1   5  15  1   1  15  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  14  1   5  13  1   1  15  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  14  1   5  13  1   1  13  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  12  1   5  13  1   1  13  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  12  1   5  11  1   1  13  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
3     3    P  5    4    P  5    4    P  5    3    P  2    3    P  2    4    P  5      3   4  12  1   5  11  1   1  11  1    4   2   0  0   0   0  0   0   0  0    0 16    0 26    1 23    8 25   13 28   
